date,Tmean,Tmax
19720113,1.6,3.9
19720114,1.0,2.7
19720115,0.8,3.7
19720116,-4.2,0.1
19720117,-6.8,-4.2
19720118,-7.2,-3.7
19720119,-0.6,2.1
19720120,2.4,5.9
19720121,1.4,2.9
19720122,0.4,2.7
19720123,-1.0,0.3
19720124,-1.4,0.2
19720125,-0.8,0.5
19720126,-0.9,0.6
19720127,1.0,1.6
19720128,0.4,2.5
19720129,-6.3,-0.4
19720130,-8.2,-7.2
19720131,-8.6,-5.5
19720201,-4.5,-2.3
19720202,4.8,8.1
19720203,3.2,5.7
19720204,3.0,7.2
19720205,1.8,5.5
19720206,6.2,10.7
19720207,10.4,14.6
19720208,6.8,10.3
19720209,5.1,6.4
19720210,2.9,6.8
19720211,5.0,7.0
19720212,3.2,6.0
19720213,4.0,6.0
19720214,3.7,6.9
19720215,3.0,7.2
19720216,4.5,9.2
19720217,4.7,7.5
19720218,4.2,7.2
19720219,3.4,6.8
19720220,2.5,3.7
19720221,7.0,11.2
19720222,3.7,8.8
19720223,4.0,6.7
19720224,4.1,7.8
19720225,3.6,7.4
19720226,4.6,8.9
19720227,1.8,4.7
19720228,2.3,4.7
19720229,4.0,7.4
19720301,4.5,9.5
19720302,4.4,9.7
19720303,3.5,10.2
19720304,4.0,5.7
19720305,4.8,10.1
19720306,4.8,9.2
19720307,4.2,7.7
19720308,3.8,9.6
19720309,6.1,10.6
19720310,3.5,6.9
19720311,0.4,2.1
19720312,-0.8,1.2
19720313,3.0,7.8
19720314,8.7,15.6
19720315,11.2,18.2
19720316,10.6,16.8
19720317,12.1,17.8
19720318,12.2,18.0
19720319,12.4,19.4
19720320,12.8,19.2
19720321,12.2,18.3
19720322,12.2,17.6
19720323,10.1,17.2
19720324,7.8,13.9
19720325,10.7,17.6
19720326,7.9,11.5
19720327,5.9,7.3
19720328,3.1,8.0
19720329,5.3,8.2
19720330,6.6,11.5
19720331,9.1,12.3
19720401,9.4,10.4
19720402,10.8,12.7
19720403,11.7,12.8
19720404,11.3,15.0
19720405,6.8,10.9
19720406,9.0,13.2
19720407,11.9,14.0
19720408,7.3,12.7
19720409,8.3,13.4
19720410,7.7,13.5
19720411,4.8,8.1
19720412,6.3,11.2
19720413,6.7,12.1
19720414,11.4,16.2
19720415,4.6,11.9
19720416,5.0,6.7
19720417,6.3,7.8
19720418,7.5,12.0
19720419,5.2,9.0
19720420,7.5,14.2
19720421,7.9,10.5
19720422,7.4,7.9
19720423,10.0,14.7
19720424,6.6,10.5
19720425,2.4,6.5
19720426,6.4,12.5
19720427,6.2,9.7
19720428,5.4,9.0
19720429,10.3,12.7
19720430,15.4,20.5
19720501,14.8,20.3
19720502,14.4,21.3
19720503,15.8,22.5
19720504,9.8,13.3
19720505,8.4,10.7
19720506,13.0,16.6
19720507,14.1,18.7
19720508,14.7,20.8
19720509,12.6,16.0
19720510,7.7,11.6
19720511,8.2,11.9
19720512,6.3,8.8
19720513,9.0,14.4
19720514,7.4,9.3
19720515,7.4,10.7
19720516,4.8,7.1
19720517,5.9,9.5
19720518,9.2,13.0
19720519,12.0,16.6
19720520,12.2,16.6
19720521,12.8,17.5
19720522,16.5,21.4
19720523,14.7,21.2
19720524,12.4,15.6
19720525,14.8,19.0
19720526,13.4,15.7
19720527,8.6,13.4
19720528,11.4,14.4
19720529,12.2,14.5
19720530,10.6,14.4
19720531,10.6,13.9
19720601,9.2,13.2
19720602,11.5,16.3
19720603,16.2,20.2
19720604,19.5,24.3
19720605,18.2,23.3
19720606,11.3,16.2
19720607,12.6,20.6
19720608,10.7,15.0
19720609,13.9,17.3
19720610,11.8,16.5
19720611,10.4,13.7
19720612,10.8,14.9
19720613,14.2,18.9
19720614,15.4,19.7
19720615,12.5,18.0
19720616,10.2,12.5
19720617,13.4,17.1
19720618,16.5,21.1
19720619,13.1,16.7
19720620,13.9,16.9
19720621,14.9,19.2
19720622,15.8,21.9
19720623,12.8,16.4
19720624,12.5,15.8
19720625,16.9,21.8
19720626,20.9,26.3
19720627,20.1,26.8
19720628,16.4,18.7
19720629,14.8,16.8
19720630,11.3,15.2
19720701,12.8,15.6
19720702,12.6,15.0
19720703,13.2,15.4
19720704,16.9,21.2
19720705,18.5,25.5
19720706,15.2,17.5
19720707,18.3,22.4
19720708,21.3,25.8
19720709,22.7,27.9
19720710,14.6,22.2
19720711,14.4,19.3
19720712,14.5,19.7
19720713,17.0,21.7
19720714,17.3,22.2
19720715,18.6,22.3
19720716,22.9,27.5
19720717,23.9,30.0
19720718,24.6,30.6
19720719,23.6,29.7
19720720,21.5,29.3
19720721,19.8,26.4
19720722,18.3,21.8
19720723,20.1,25.1
19720724,18.6,25.3
19720725,18.7,23.8
19720726,16.2,21.0
19720727,13.2,17.6
19720728,14.8,20.0
19720729,14.3,17.7
19720730,15.1,20.3
19720731,13.9,19.2
19720801,13.4,18.4
19720802,12.6,16.5
19720803,13.6,16.7
19720804,14.7,19.4
19720805,15.1,19.6
19720806,19.6,24.7
19720807,21.3,27.1
19720808,19.3,24.1
19720809,19.0,23.6
19720810,20.0,23.1
19720811,17.5,21.5
19720812,19.2,24.3
19720813,21.4,27.4
19720814,20.8,27.6
19720815,16.5,19.1
19720816,14.7,16.9
19720817,15.3,20.6
19720818,12.3,16.7
19720819,10.1,14.1
19720820,12.8,18.2
19720821,12.6,16.1
19720822,12.0,16.5
19720823,13.8,18.1
19720824,14.7,20.2
19720825,14.8,20.6
19720826,14.6,19.6
19720827,16.2,22.0
19720828,16.3,21.3
19720829,16.2,21.9
19720830,15.5,21.0
19720831,14.8,20.4
19720901,13.2,18.4
19720902,11.6,15.8
19720903,15.2,19.2
19720904,15.6,21.6
19720905,16.2,22.2
19720906,16.9,22.7
19720907,17.2,23.4
19720908,16.0,19.7
19720909,17.1,22.6
19720910,10.6,18.2
19720911,8.2,13.5
19720912,9.0,13.2
19720913,8.7,11.5
19720914,10.4,15.7
19720915,9.7,14.7
19720916,9.6,14.5
19720917,8.7,11.6
19720918,8.9,13.1
19720919,9.1,13.4
19720920,10.8,15.7
19720921,11.6,17.9
19720922,13.1,18.7
19720923,10.0,16.0
19720924,8.2,13.9
19720925,6.2,11.5
19720926,8.0,13.2
19720927,7.8,12.1
19720928,8.6,13.4
19720929,7.9,13.7
19720930,8.7,14.6
19721001,8.9,15.0
19721002,8.8,14.2
19721003,7.0,12.8
19721004,7.1,12.7
19721005,8.7,16.3
19721006,9.6,15.2
19721007,11.4,18.4
19721008,12.6,20.0
19721009,10.2,16.4
19721010,7.8,10.7
19721011,10.0,14.7
19721012,11.1,15.8
19721013,8.0,11.8
19721014,7.7,12.9
19721015,6.5,12.5
19721016,6.4,12.5
19721017,7.3,14.4
19721018,5.7,9.5
19721019,3.6,9.4
19721020,2.0,6.0
19721021,4.0,6.6
19721022,5.0,6.9
19721023,8.6,9.3
19721024,8.0,10.1
19721025,8.6,13.1
19721026,11.2,15.2
19721027,12.9,18.0
19721028,8.2,12.9
19721029,4.5,7.8
19721030,5.8,8.5
19721031,9.4,13.3
19721101,11.3,16.9
19721102,10.2,15.8
19721103,8.1,15.7
19721104,4.6,6.4
19721105,5.3,5.9
19721106,5.9,6.9
19721107,8.1,13.3
19721108,6.4,8.2
19721109,6.6,7.7
19721110,8.1,10.4
19721111,3.5,10.0
19721112,4.1,5.6
19721113,6.8,9.9
19721114,2.3,6.2
19721115,1.4,4.5
19721116,0.0,1.6
19721117,5.4,11.4
19721118,1.2,6.8
19721119,1.7,2.8
19721120,7.8,9.3
19721121,5.9,8.0
19721122,5.7,7.1
19721123,2.7,5.6
19721124,1.8,4.2
19721125,1.0,2.9
19721126,-0.2,3.1
19721127,-2.5,-0.6
19721128,-0.7,2.6
19721129,1.4,4.2
19721130,5.2,6.2
19721201,4.3,6.8
19721202,6.8,9.3
19721203,6.8,8.7
19721204,5.4,7.4
19721205,6.8,7.8
19721206,7.4,9.6
19721207,6.2,8.8
19721208,5.5,7.1
19721209,3.6,5.3
19721210,2.9,4.3
19721211,1.4,3.7
19721212,-0.9,0.9
19721213,4.4,6.6
19721214,5.2,9.3
19721215,-1.3,3.4
19721216,-1.6,2.6
19721217,-3.0,0.6
19721218,-3.3,-2.0
19721219,1.7,3.4
19721220,0.0,3.0
19721221,-4.2,0.4
19721222,-3.0,-1.5
19721223,-3.9,-2.6
19721224,-5.0,-3.4
19721225,-5.8,-4.4
19721226,-4.5,-2.5
19721227,-3.1,-0.8
19721228,-0.6,1.0
19721229,-2.1,0.1
19721230,-2.9,0.5
19721231,-3.5,0.5
19730101,-2.9,0.5
19730102,-2.7,2.0
19730103,-3.0,2.2
19730104,0.0,1.7
19730105,-2.2,0.5
19730106,0.8,2.5
19730107,-1.6,0.1
19730108,-1.0,-0.5
19730109,0.5,1.5
19730110,0.3,3.4
19730111,-1.7,0.3
19730112,-3.1,0.6
19730113,-1.3,1.0
19730114,3.1,5.4
19730115,4.2,5.7
19730116,2.0,4.0
19730117,0.0,1.7
19730118,-1.2,0.0
19730119,-1.4,-0.4
19730120,1.2,2.5
19730121,1.8,4.3
19730122,0.4,2.7
19730123,-0.8,-0.1
19730124,-2.5,0.0
19730125,-3.4,0.4
19730126,-1.9,0.1
19730127,3.2,5.3
19730128,1.9,3.5
19730129,2.5,4.4
19730130,4.5,5.3
19730131,2.2,4.4
19730201,1.0,4.3
19730202,0.8,4.3
19730203,1.1,4.5
19730204,0.3,6.1
19730205,-2.1,-0.5
19730206,0.8,2.2
19730207,3.2,4.2
19730208,3.6,4.6
19730209,3.4,6.7
19730210,1.7,3.9
19730211,1.7,4.0
19730212,1.8,2.7
19730213,1.0,3.8
19730214,0.2,3.4
19730215,1.9,6.6
19730216,-0.6,3.9
19730217,-0.2,2.5
19730218,-0.4,0.7
19730219,1.0,2.1
19730220,2.0,3.1
19730221,4.1,5.6
19730222,3.3,5.3
19730223,0.8,3.8
19730224,-1.2,1.6
19730225,-1.0,1.9
19730226,-1.1,2.6
19730227,-1.5,1.8
19730228,-1.0,3.6
19730301,1.4,6.6
19730302,2.2,5.4
19730303,3.4,5.6
19730304,6.0,9.7
19730305,7.4,13.3
19730306,6.6,10.3
19730307,2.2,5.5
19730308,3.8,6.3
19730309,3.7,8.3
19730310,0.2,5.0
19730311,1.9,7.9
19730312,0.3,3.4
19730313,0.8,3.8
19730314,2.7,7.2
19730315,2.8,7.3
19730316,1.3,6.7
19730317,4.4,10.0
19730318,4.6,7.7
19730319,3.2,6.6
19730320,3.1,7.0
19730321,5.2,10.0
19730322,8.2,14.4
19730323,10.8,17.7
19730324,12.5,18.8
19730325,7.1,12.6
19730326,7.6,11.6
19730327,7.5,11.1
19730328,9.4,14.2
19730329,5.8,9.3
19730330,8.2,14.4
19730331,6.1,10.6
19730401,5.0,7.7
19730402,4.4,6.7
19730403,0.7,5.7
19730404,3.0,7.4
19730405,8.8,13.4
19730406,8.4,11.0
19730407,4.1,9.1
19730408,2.4,7.5
19730409,4.4,8.2
19730410,1.7,4.9
19730411,1.7,6.6
19730412,1.7,4.8
19730413,2.3,7.2
19730414,3.4,8.2
19730415,3.0,5.4
19730416,8.3,11.6
19730417,8.2,12.1
19730418,6.5,8.7
19730419,3.3,8.4
19730420,2.4,7.0
19730421,3.8,7.6
19730422,6.8,11.9
19730423,8.5,13.4
19730424,11.1,15.6
19730425,9.8,14.6
19730426,8.7,15.2
19730427,12.6,17.8
19730428,10.8,14.8
19730429,9.5,13.5
19730430,15.8,20.4
19730501,15.7,22.5
19730502,13.8,19.5
19730503,17.2,21.8
19730504,18.1,20.8
19730505,15.0,21.5
19730506,11.7,16.0
19730507,8.2,11.1
19730508,8.3,13.1
19730509,9.0,11.6
19730510,8.9,11.7
19730511,7.8,12.2
19730512,10.2,15.2
19730513,12.6,17.4
19730514,14.8,20.0
19730515,10.0,14.8
19730516,10.8,16.2
19730517,13.0,17.1
19730518,13.8,19.3
19730519,14.8,23.7
19730520,15.2,19.6
19730521,13.2,17.3
19730522,15.4,21.6
19730523,13.5,19.7
19730524,12.2,16.0
19730525,13.5,18.0
19730526,15.1,20.2
19730527,16.4,21.1
19730528,17.3,22.8
19730529,13.3,17.5
19730530,14.0,16.9
19730531,17.2,21.2
19730601,17.1,21.4
19730602,10.8,17.2
19730603,14.1,18.6
19730604,15.6,21.0
19730605,15.8,19.7
19730606,15.2,20.5
19730607,12.7,18.9
19730608,14.9,19.4
19730609,16.2,20.7
19730610,16.0,20.2
19730611,16.6,19.4
19730612,20.8,25.1
19730613,18.0,24.4
19730614,14.2,19.0
19730615,16.2,21.1
19730616,18.3,23.9
19730617,20.7,26.3
19730618,18.6,23.6
19730619,19.4,24.5
19730620,13.6,22.8
19730621,11.0,12.6
19730622,16.3,20.7
19730623,13.8,16.8
19730624,15.4,18.8
19730625,19.4,24.7
19730626,21.9,27.1
19730627,23.2,28.5
19730628,20.4,24.6
19730629,18.5,22.3
19730630,19.9,24.7
19730701,22.1,27.1
19730702,24.0,29.3
19730703,23.5,29.0
19730704,23.9,29.8
19730705,24.6,29.8
19730706,18.7,24.3
19730707,16.8,20.5
19730708,18.0,22.4
19730709,18.0,22.3
19730710,19.0,24.4
19730711,19.4,24.5
19730712,16.3,20.4
19730713,17.0,22.1
19730714,19.4,24.6
19730715,16.0,20.4
19730716,16.6,21.6
19730717,15.1,20.7
19730718,15.2,19.4
19730719,16.1,20.7
19730720,16.2,19.2
19730721,16.0,19.1
19730722,14.0,18.5
19730723,12.0,14.5
19730724,12.7,16.0
19730725,13.1,17.5
19730726,13.0,14.6
19730727,11.9,15.3
19730728,13.8,17.1
19730729,16.4,23.2
19730730,17.7,23.2
19730731,19.1,24.2
19730801,20.1,25.5
19730802,18.5,22.8
19730803,18.4,23.5
19730804,16.5,19.9
19730805,17.6,22.2
19730806,24.1,28.4
19730807,15.5,24.4
19730808,14.6,19.2
19730809,17.6,23.2
19730810,21.8,26.8
19730811,22.8,29.5
19730812,22.9,28.3
19730813,21.7,27.1
19730814,20.6,26.6
19730815,20.6,26.0
19730816,21.4,27.3
19730817,22.4,29.0
19730818,22.6,27.7
19730819,22.2,28.1
19730820,21.5,26.5
19730821,18.8,24.7
19730822,17.5,22.5
19730823,19.5,24.5
19730824,20.8,26.3
19730825,17.4,21.1
19730826,18.0,23.7
19730827,20.2,25.0
19730828,15.4,20.3
19730829,17.8,22.3
19730830,14.8,18.2
19730831,13.5,17.6
19730901,15.7,21.7
19730902,18.0,23.3
19730903,21.2,27.5
19730904,23.1,29.5
19730905,22.3,28.1
19730906,22.0,28.7
19730907,22.2,28.7
19730908,22.3,28.8
19730909,21.3,28.0
19730910,15.8,21.0
19730911,13.2,18.5
19730912,13.4,19.5
19730913,14.0,20.4
19730914,16.7,22.4
19730915,18.9,25.3
19730916,18.1,23.5
19730917,17.6,23.4
19730918,16.1,22.0
19730919,12.0,17.5
19730920,15.1,18.6
19730921,11.0,15.9
19730922,10.2,14.0
19730923,9.7,12.3
19730924,9.6,13.4
19730925,9.7,14.7
19730926,11.4,16.6
19730927,10.4,14.0
19730928,12.4,16.7
19730929,9.0,13.4
19730930,8.3,10.8
19731001,9.2,12.6
19731002,11.8,16.2
19731003,12.6,17.2
19731004,13.0,17.3
19731005,13.7,20.7
19731006,12.5,17.8
19731007,11.2,14.3
19731008,11.2,14.6
19731009,10.9,13.1
19731010,10.3,14.7
19731011,7.4,12.4
19731012,3.8,7.7
19731013,6.4,10.3
19731014,11.5,16.3
19731015,10.9,11.7
19731016,11.4,14.5
19731017,6.6,10.6
19731018,3.0,7.9
19731019,5.2,9.5
19731020,8.0,10.9
19731021,8.0,10.5
19731022,6.7,9.5
19731023,8.2,10.8
19731024,6.3,9.6
19731025,5.0,10.1
19731026,5.4,10.7
19731027,4.8,10.3
19731028,6.2,12.9
19731029,5.0,8.5
19731030,5.8,9.4
19731031,7.9,11.0
19731101,5.4,10.1
19731102,6.8,11.3
19731103,4.6,6.6
19731104,11.8,14.5
19731105,10.5,13.7
19731106,2.6,8.3
19731107,3.6,6.2
19731108,5.7,6.8
19731109,8.4,9.5
19731110,7.7,8.8
19731111,5.4,8.0
19731112,2.3,5.0
19731113,6.8,10.2
19731114,5.2,7.5
19731115,7.6,10.5
19731116,6.0,10.2
19731117,1.7,5.7
19731118,1.6,5.2
19731119,5.6,8.2
19731120,3.3,6.8
19731121,2.5,7.0
19731122,4.1,6.9
19731123,5.1,8.6
19731124,6.0,7.0
19731125,3.5,7.0
19731126,0.3,2.5
19731127,-1.4,0.4
19731128,-2.2,0.1
19731129,-2.6,1.2
19731130,-2.5,-0.5
19731201,-7.3,-0.8
19731202,-9.6,-5.9
19731203,-8.7,-5.5
19731204,0.0,1.3
19731205,3.0,4.0
19731206,5.3,6.8
19731207,4.7,6.3
19731208,4.2,9.0
19731209,-1.5,2.5
19731210,-3.0,0.0
19731211,-2.3,0.4
19731212,0.4,1.3
19731213,4.0,5.6
19731214,1.5,6.7
19731215,0.0,1.7
19731216,0.4,1.6
19731217,1.6,3.1
19731218,0.9,3.1
19731219,2.0,4.3
19731220,-0.5,2.7
19731221,2.7,6.0
19731222,5.6,6.4
19731223,5.3,6.8
19731224,4.8,6.0
19731225,2.9,5.2
19731226,0.3,2.4
19731227,1.3,3.0
19731228,2.4,2.9
19731229,-1.0,3.1
19731230,-2.5,-0.9
19731231,-0.6,0.2
19740101,-0.5,0.4
19740102,-0.4,1.5
19740103,-2.2,-0.3
19740104,1.4,4.5
19740105,5.5,9.1
19740106,5.5,7.6
19740107,5.3,6.8
19740108,5.0,6.7
19740109,5.1,6.4
19740110,2.8,5.3
19740111,6.5,10.0
19740112,7.4,12.6
19740113,8.5,11.6
19740114,8.0,10.5
19740115,10.0,11.0
19740116,8.2,11.8
19740117,4.6,7.7
19740118,6.9,7.6
19740119,6.1,7.4
19740120,4.3,5.9
19740121,0.4,3.6
19740122,2.0,4.0
19740123,5.6,7.5
19740124,4.9,6.7
19740125,3.7,6.1
19740126,0.9,3.3
19740127,3.8,7.7
19740128,4.8,6.4
19740129,3.8,7.5
19740130,4.0,8.5
19740131,5.7,7.4
19740201,7.0,10.4
19740202,6.0,8.7
19740203,4.4,8.5
19740204,2.4,6.3
19740205,2.5,5.0
19740206,3.2,6.7
19740207,1.8,3.5
19740208,2.0,4.1
19740209,7.8,10.1
19740210,8.9,11.6
19740211,10.7,14.2
19740212,5.5,11.5
19740213,4.0,7.8
19740214,3.0,5.3
19740215,4.5,8.2
19740216,6.4,9.7
19740217,6.0,10.4
19740218,3.6,5.4
19740219,2.0,4.9
19740220,1.9,2.8
19740221,2.7,6.0
19740222,3.7,4.5
19740223,3.3,6.0
19740224,1.9,6.2
19740225,0.8,3.0
19740226,0.6,1.7
19740227,-0.7,1.0
19740228,-0.6,1.8
19740301,1.0,4.4
19740302,0.4,2.5
19740303,1.4,4.5
19740304,2.0,5.0
19740305,0.8,2.6
19740306,2.5,4.7
19740307,0.8,3.1
19740308,1.2,1.9
19740309,2.8,6.6
19740310,4.3,7.8
19740311,3.7,7.6
19740312,4.0,6.0
19740313,3.0,4.0
19740314,3.2,5.0
19740315,2.9,6.5
19740316,7.2,10.1
19740317,10.0,11.3
19740318,8.6,15.0
19740319,5.2,5.8
19740320,12.2,17.1
19740321,12.6,18.2
19740322,12.0,17.2
19740323,9.2,11.8
19740324,9.9,15.4
19740325,11.8,17.2
19740326,12.5,18.0
19740327,13.6,18.5
19740328,11.0,15.0
19740329,10.0,13.0
19740330,10.8,16.1
19740331,12.4,17.6
19740401,11.8,16.7
19740402,12.7,18.1
19740403,13.6,19.5
19740404,12.6,18.0
19740405,10.8,14.1
19740406,11.7,17.1
19740407,12.3,17.7
19740408,12.6,17.9
19740409,13.8,19.3
19740410,14.8,20.6
19740411,13.4,20.4
19740412,13.3,19.5
19740413,9.7,14.9
19740414,7.2,13.2
19740415,7.7,10.0
19740416,4.4,8.7
19740417,6.4,10.4
19740418,7.2,11.8
19740419,7.2,12.0
19740420,10.1,15.8
19740421,7.1,10.0
19740422,8.8,14.4
19740423,8.4,13.5
19740424,5.7,10.3
19740425,4.6,9.2
19740426,3.6,6.0
19740427,6.2,9.8
19740428,11.5,16.3
19740429,9.1,13.0
19740430,8.0,9.6
19740501,8.6,12.8
19740502,7.2,12.4
19740503,10.4,14.0
19740504,9.6,11.4
19740505,9.0,14.0
19740506,3.9,7.4
19740507,5.0,7.5
19740508,7.4,9.6
19740509,10.0,14.2
19740510,10.9,14.0
19740511,10.6,15.0
19740512,14.1,19.2
19740513,14.4,20.8
19740514,10.3,14.9
19740515,10.4,15.6
19740516,13.5,18.7
19740517,14.6,20.4
19740518,16.1,21.7
19740519,18.6,24.0
19740520,15.8,22.7
19740521,17.0,21.9
19740522,11.5,17.1
19740523,8.4,11.5
19740524,9.0,13.0
19740525,12.8,18.2
19740526,14.4,20.3
19740527,15.3,22.5
19740528,15.0,20.1
19740529,12.4,16.0
19740530,13.8,21.5
19740531,14.3,18.0
19740601,12.4,16.6
19740602,16.0,22.0
19740603,18.4,24.4
19740604,15.6,21.0
19740605,18.8,24.6
19740606,11.2,19.4
19740607,8.7,13.5
19740608,10.2,14.1
19740609,8.4,13.3
19740610,8.0,12.7
19740611,9.8,12.3
19740612,12.7,16.2
19740613,11.3,13.4
19740614,16.9,21.6
19740615,16.9,23.7
19740616,19.4,24.7
19740617,17.0,25.1
19740618,12.7,16.9
19740619,14.7,19.2
19740620,16.5,21.4
19740621,15.9,21.7
19740622,18.4,23.7
19740623,17.9,25.0
19740624,14.1,16.2
19740625,18.8,24.3
19740626,17.9,23.8
19740627,14.6,18.7
19740628,14.9,20.0
19740629,15.2,18.0
19740630,15.6,18.7
19740701,14.8,20.1
19740702,16.2,20.7
19740703,13.6,19.0
19740704,12.6,16.5
19740705,17.3,22.0
19740706,14.5,17.7
19740707,14.8,18.4
19740708,17.5,22.1
19740709,18.7,24.6
19740710,16.4,20.3
19740711,17.4,22.2
19740712,14.7,17.9
19740713,16.1,18.4
19740714,13.7,17.7
19740715,15.9,21.3
19740716,14.8,19.3
19740717,14.2,18.7
19740718,11.3,13.4
19740719,13.3,17.9
19740720,12.3,14.0
19740721,15.0,19.1
19740722,18.0,22.8
19740723,17.6,22.9
19740724,13.4,17.1
19740725,10.9,16.1
19740726,14.7,19.7
19740727,18.0,23.7
19740728,17.5,22.5
19740729,20.5,26.3
19740730,20.5,26.7
19740731,20.4,27.3
19740801,21.3,26.3
19740802,20.6,26.2
19740803,21.3,28.6
19740804,18.8,24.6
19740805,13.7,18.0
19740806,16.2,20.8
19740807,19.0,24.3
19740808,15.8,21.1
19740809,15.2,17.2
19740810,13.7,19.5
19740811,13.4,16.8
19740812,16.9,19.4
19740813,21.4,26.2
19740814,21.4,26.0
19740815,24.2,30.8
19740816,25.6,31.5
19740817,20.0,25.7
19740818,14.4,18.3
19740819,13.6,16.2
19740820,15.0,16.6
19740821,16.2,20.8
19740822,17.4,21.6
19740823,17.8,22.7
19740824,18.5,23.6
19740825,18.9,25.1
19740826,18.5,25.2
19740827,13.6,18.1
19740828,13.8,17.6
19740829,17.6,22.6
19740830,20.6,26.2
19740831,13.7,20.6
19740901,13.6,17.6
19740902,15.0,21.2
19740903,12.8,16.0
19740904,13.3,17.4
19740905,18.9,23.7
19740906,12.7,19.5
19740907,13.6,16.6
19740908,13.5,17.4
19740909,15.0,23.6
19740910,13.1,17.8
19740911,15.8,21.6
19740912,19.5,26.2
19740913,19.1,23.7
19740914,17.6,22.2
19740915,18.1,22.9
19740916,18.3,23.5
19740917,19.2,24.0
19740918,16.1,20.9
19740919,13.5,17.3
19740920,11.3,16.4
19740921,11.2,16.3
19740922,9.4,13.0
19740923,8.5,12.2
19740924,8.8,10.2
19740925,7.3,9.2
19740926,7.8,10.6
19740927,11.9,15.3
19740928,9.2,14.0
19740929,6.6,11.0
19740930,5.8,7.6
19741001,5.7,9.0
19741002,6.0,9.5
19741003,4.8,6.4
19741004,6.8,9.8
19741005,7.0,8.2
19741006,7.6,10.2
19741007,5.8,7.4
19741008,4.8,8.4
19741009,6.2,8.4
19741010,6.4,9.3
19741011,4.6,7.9
19741012,5.4,6.3
19741013,5.7,6.5
19741014,3.8,6.2
19741015,3.0,6.4
19741016,3.2,6.0
19741017,3.9,5.4
19741018,6.7,9.6
19741019,5.8,9.2
19741020,4.2,6.0
19741021,4.6,7.0
19741022,4.4,5.7
19741023,7.2,8.2
19741024,7.5,9.2
19741025,6.4,7.7
19741026,5.6,7.0
19741027,6.7,8.9
19741028,4.3,6.1
19741029,3.6,6.4
19741030,3.4,6.7
19741031,2.1,4.4
19741101,2.9,4.2
19741102,3.8,5.5
19741103,4.2,7.7
19741104,3.6,6.0
19741105,3.6,5.4
19741106,1.4,4.9
19741107,1.2,4.5
19741108,-0.1,1.7
19741109,3.5,5.5
19741110,6.3,8.8
19741111,6.4,8.4
19741112,5.9,7.3
19741113,7.7,10.2
19741114,12.2,13.9
19741115,12.9,15.6
19741116,9.7,14.0
19741117,8.7,12.0
19741118,9.0,11.6
19741119,4.2,8.3
19741120,5.2,6.8
19741121,6.6,8.2
19741122,8.7,9.4
19741123,9.2,11.5
19741124,6.6,9.8
19741125,5.2,6.7
19741126,3.2,5.1
19741127,4.8,8.5
19741128,4.7,10.0
19741129,4.6,5.6
19741130,5.8,8.5
19741201,6.7,8.6
19741202,9.0,9.9
19741203,8.8,10.5
19741204,6.1,9.5
19741205,4.9,6.9
19741206,5.8,6.3
19741207,7.4,9.1
19741208,8.0,8.9
19741209,6.2,8.5
19741210,3.2,5.7
19741211,1.1,3.2
19741212,-0.2,2.0
19741213,0.2,3.2
19741214,0.7,2.0
19741215,3.6,5.7
19741216,4.2,5.3
19741217,5.1,9.2
19741218,3.6,5.2
19741219,5.4,6.6
19741220,3.8,7.0
19741221,1.5,3.5
19741222,4.5,7.5
19741223,4.7,9.4
19741224,6.6,8.9
19741225,6.6,8.1
19741226,10.6,12.5
19741227,7.8,10.2
19741228,10.8,12.3
19741229,8.9,12.1
19741230,3.1,7.7
19741231,2.2,3.1
19750101,4.0,4.3
19750102,3.8,5.0
19750103,1.3,5.2
19750104,2.4,3.3
19750105,3.2,4.1
19750106,3.0,4.5
19750107,4.1,6.4
19750108,2.6,6.0
19750109,2.6,4.3
19750110,4.0,6.6
19750111,4.0,7.3
19750112,5.9,8.3
19750113,6.6,9.2
19750114,9.4,11.9
19750115,9.8,12.4
19750116,8.5,10.7
19750117,6.3,9.6
19750118,6.4,9.0
19750119,2.8,5.9
19750120,1.5,3.3
19750121,4.2,6.0
19750122,4.3,5.7
19750123,5.5,6.5
19750124,5.2,7.4
19750125,6.0,7.8
19750126,3.0,7.0
19750127,4.6,7.7
19750128,1.9,4.2
19750129,5.4,7.0
19750130,8.8,9.8
19750131,7.8,10.5
19750201,3.8,7.0
19750202,3.9,5.8
19750203,3.2,5.7
19750204,1.7,3.8
19750205,1.5,4.7
19750206,2.0,6.6
19750207,2.6,7.1
19750208,1.1,5.0
19750209,1.4,7.1
19750210,4.5,10.3
19750211,7.2,10.6
19750212,6.6,11.0
19750213,5.1,7.6
19750214,2.8,6.0
19750215,2.5,5.2
19750216,-0.5,3.4
19750217,1.2,5.0
19750218,5.5,8.8
19750219,2.2,6.1
19750220,0.3,2.5
19750221,2.1,6.2
19750222,1.2,5.7
19750223,2.5,8.5
19750224,3.8,8.5
19750225,3.4,8.8
19750226,3.7,9.4
19750227,4.2,10.7
19750228,5.5,10.7
19750301,6.4,12.1
19750302,7.3,12.8
19750303,8.0,12.3
19750304,6.2,9.2
19750305,6.0,10.0
19750306,5.0,7.9
19750307,7.0,10.0
19750308,6.9,11.1
19750309,5.9,8.1
19750310,4.6,6.1
19750311,5.3,7.8
19750312,6.6,8.8
19750313,5.2,6.3
19750314,4.2,5.5
